,Unnamed: 0,Address,Lot_Size,Price,Unit,State,Country,latitude,longitude,lat,long
109,111,"USA,California,1 Bena Rd #60-03, Bakersfield, CA 93307",33.83,80000.0,acres lot,California,USA,35.3258,-118.7391,35.3295612,-118.7948415
110,112,"USA,California,338 E St, Taft, CA 93268",0.0390266299357208,79950.0,sqft lot,California,USA,35.133,-119.4688,35.1336215,-119.4687904
111,113,"USA,California,0 Pine Ridge Dr #81, Tehachapi, CA 93561",2.41,79900.0,acres lot,California,USA,35.168,-118.4915,35.1683486,-118.4941258
112,114,"USA,California,8001 Prata St, Bakersfield, CA 93307",0.2,79900.0,sqft lot,California,USA,35.33,-118.913,35.3306939,-118.9137215
113,115,"USA,California,0 Cummings Valley Rd #57, Tehachapi, CA 93561",2.11,79000.0,acres lot,California,USA,35.118,-118.5383,35.1293942,-118.557261
114,116,"USA,California,19741 Kid Pl, Tehachapi, CA 93561",1.0,78888.0,acres lot,California,USA,35.14,-118.4834,35.1408569,-118.483409
115,117,"USA,California,23841 El Rancho Dr, Tehachapi, CA 93561",3.06,77777.0,acres lot,California,USA,35.1634,-118.5818,35.1635024,-118.5819296
116,118,"USA,California,3230 Q St, Bakersfield, CA 93301",0.1199954086317722,77000.0,sqft lot,California,USA,35.388,-119.0102,35.38895249999999,-119.0102805
117,119,"USA,California,0 Cherry Ln #A, Tehachapi, CA 93561",5.96,75000.0,acres lot,California,USA,35.12,-118.4564,35.1205797,-118.4716461
118,120,"USA,California,0 Highway 119, Taft, CA 93268",0.83,75000.0,acres lot,California,USA,35.1424,-119.4565,35.148162,-119.4476467
119,121,"USA,California,21604 Golden Star Blvd #107, Tehachapi, CA 93561",0.1600091827364554,75000.0,sqft lot,California,USA,35.132,-118.4898,35.1326149,-118.4898967
120,122,"USA,California,327 S Owens St, Bakersfield, CA 93307",0.2199954086317722,75000.0,sqft lot,California,USA,35.36,-118.99052,35.3604033,-118.9905
121,123,"USA,California,0 Oak Tree Estate Dr LOT 32, Caliente, CA 93518",20.0,75000.0,acres lot,California,USA,35.4243,-118.53675,38.7473086,-121.2765437
122,124,"USA,California,0 Delfino Ln, Bakersfield, CA 93304",0.1699954086317722,75000.0,sqft lot,California,USA,35.3488,-119.0367,35.3467455,-119.0367291
123,125,"USA,California,0 White Pine Dr, Tehachapi, CA 93561",1.35,74000.0,acres lot,California,USA,35.1321,-118.44897,35.1537333,-118.5028502
124,126,"USA,California,100 Malabar Ter, Bodfish, CA 93205",3.4,70000.0,acres lot,California,USA,35.585,-118.4918,35.585436,-118.490897
125,128,"USA,California,0 Woodford Tehachapi Rd #48, Tehachapi, CA 93561",2.25,70000.0,acres lot,California,USA,35.18,-118.5199,35.1355833,-118.494811
126,129,"USA,California,0 Costley Ave, Bakersfield, CA 93313",2.5,70000.0,acres lot,California,USA,35.2928,-119.0537,35.0340638,-119.0827034
127,130,"USA,California,28600 Ridgeview Ct #192, Tehachapi, CA 93561",11.21,70000.0,acres lot,California,USA,35.152,-118.64301,35.1525776,-118.6430882
128,131,"USA,California,0 Vic Vac S W Corner Pinon Cyn #74, Tehachapi, CA 93561",2.28,70000.0,acres lot,California,USA,35.1321,-118.44897,-36.9847807,143.3906074
129,132,"USA,California,0 Altorf #PN15, Tehachapi, CA 93561",18.76,70000.0,acres lot,California,USA,35.1302,-118.44762,35.0602029,-118.5566173
130,133,"USA,California,0 Matterhorn Dr #8, Tehachapi, CA 93561",25.37,70000.0,acres lot,California,USA,35.06,-118.5369,35.0690006,-118.5367999
131,134,"USA,California,Costley Avenue, Bakersfield, CA 93313",2.5,70000.0,acres lot,California,USA,35.334,-119.0381,35.0340638,-119.0827034
132,135,"USA,California,0 Matterhorn Ln, Tehachapi, CA 93561",25.37,70000.0,acres lot,California,USA,35.063,-118.5275,35.0673854,-118.5279254
133,136,"USA,California,0 Altorf, Tehachapi, CA 93561",18.76,70000.0,acres lot,California,USA,35.1321,-118.44897,35.0602029,-118.5566173
134,137,"USA,California,0 Sage Ave, Tehachapi, CA 93561",2.51,70000.0,acres lot,California,USA,35.165,-118.4854,35.1575506,-118.4856993
135,138,"USA,California,28600 Ridgeview Ct, Tehachapi, CA 93561",11.21,70000.0,acres lot,California,USA,35.152,-118.64301,35.1525776,-118.6430882
136,139,"USA,California,Williams Rd, Caliente, CA 93518",28.0,70000.0,acres lot,California,USA,35.413,-118.4892,35.412948,-118.489588
137,140,"USA,California,1331 Beale Ave, Bakersfield, CA 93305",0.1205004591368227,70000.0,sqft lot,California,USA,35.382,-118.98729,35.382078,-118.987285
138,141,"USA,California,0 Jacks Hill Rd #38, Tehachapi, CA 93561",4.51,69900.0,acres lot,California,USA,35.098,-118.6602,35.0974568,-118.6602202
139,142,"USA,California,0 Mountain View Dr, Tehachapi, CA 93561",2.57,69900.0,acres lot,California,USA,35.172,-118.4926,35.1727773,-118.4935215
140,143,"USA,California,0 Jacks Hill Rd, Tehachapi, CA 93561",4.51,69900.0,acres lot,California,USA,35.098,-118.6602,35.0974568,-118.6602202
141,144,"USA,California,Spring Ct, Bodfish, CA 93205",14.06,69850.0,acres lot,California,USA,35.579,-118.46,35.5789302,-118.4602173
142,145,"USA,California,0 Longhorn Ln #22, Tehachapi, CA 93561",5.06,69000.0,acres lot,California,USA,35.1,-118.649,35.0982128,-118.6476919
143,146,"USA,California,19801 Dovetail Ct LOT 53, Tehachapi, CA 93561",4.77,69000.0,acres lot,California,USA,35.1667,-118.4827,35.1664694,-118.4830369
144,147,"USA,California,0 Pine Ridge Dr #106, Tehachapi, CA 93561",2.25,68000.0,acres lot,California,USA,35.168,-118.4915,35.1683486,-118.4941258
145,148,"USA,California,26540 Skyline Dr #78, Tehachapi, CA 93561",31.15,68000.0,acres lot,California,USA,35.1414,-118.60314,35.1414982,-118.6022515
146,149,"USA,California,26540 Skyline Dr, Tehachapi, CA 93561",31.15,68000.0,acres lot,California,USA,35.1414,-118.60314,35.1414982,-118.6022515
147,150,"USA,California,Piute Meadows Rd, Caliente, CA 93518",19.08,68000.0,acres lot,California,USA,35.456,-118.535,35.455,-118.537135
148,151,"USA,California,0 Pine Ridge Dr, Tehachapi, CA 93561",2.25,68000.0,acres lot,California,USA,35.1321,-118.44897,35.1683486,-118.4941258
149,152,"USA,California,29151 Woodview Ct, Tehachapi, CA 93561",1.0,65900.0,acres lot,California,USA,35.194,-118.64693,35.19407,-118.646924
150,153,"USA,California,29151 Woodview Ct #380, Tehachapi, CA 93561",1.0,65900.0,acres lot,California,USA,35.194,-118.64693,35.19407,-118.646924
151,154,"USA,California,129 E 8th St, Bakersfield, CA 93307",0.1399908172635445,65000.0,sqft lot,California,USA,35.3641,-119.00078,35.36415,-119.000809
152,155,"USA,California,127 E 8th St, Bakersfield, CA 93307",0.129981634527089,65000.0,sqft lot,California,USA,35.364,-119.0009,35.364151,-119.000919
153,156,"USA,California,21613 Brook Dr, Tehachapi, CA 93561",0.33,65000.0,acres lot,California,USA,35.132,-118.49,35.13259,-118.491991
154,157,"USA,California,29181 Fawn Way, Tehachapi, CA 93561",1.71,64000.0,acres lot,California,USA,35.1683,-118.64956,35.1693911,-118.6491356
155,158,"USA,California,0 Alps Dr #128, Tehachapi, CA 93561",2.28,62000.0,acres lot,California,USA,35.067,-118.5445,35.0836652,-118.5340788
156,159,"USA,California,26981 Oakflat Dr #117, Tehachapi, CA 93561",2.75,62000.0,acres lot,California,USA,35.1611,-118.60992,35.1617738,-118.6105674
157,160,"USA,California,26981 Oakflat Dr, Tehachapi, CA 93561",2.75,62000.0,acres lot,California,USA,35.1611,-118.60992,35.1617738,-118.6105674
158,161,"USA,California,19711 Luana Dr LOT 325, Tehachapi, CA 93561",0.32,62000.0,acres lot,California,USA,35.14,-118.48193,35.140304,-118.481923
159,162,"USA,California,21517 Adam Dr, Tehachapi, CA 93561",0.49,60000.0,acres lot,California,USA,35.136,-118.5125,35.136438,-118.512523
160,163,"USA,California,210 Roberts Ln, Bakersfield, CA 93308",0.1399908172635445,60000.0,sqft lot,California,USA,35.408,-119.0245,35.4092552,-119.0212949
161,164,"USA,California,21517 Adam Dr #145, Tehachapi, CA 93561",0.49,60000.0,acres lot,California,USA,35.136,-118.5125,35.136438,-118.512523
162,165,"USA,California,308 Jeffrey St, Bakersfield, CA 93305",0.1599862258953168,60000.0,sqft lot,California,USA,35.3955,-119.00394,35.3948194,-118.9933763
163,166,"USA,California,0 Toldi Ct #2 & 3, Tehachapi, CA 93561",10.0,60000.0,acres lot,California,USA,35.175,-118.35985,35.1321877,-118.4489739
164,167,"USA,California,0 Date St, Taft, CA 93268",2.61,60000.0,acres lot,California,USA,35.1424,-119.4565,35.1561078,-119.4588336
165,168,"USA,California,1429 Niles St, Bakersfield, CA 93305",0.129981634527089,60000.0,sqft lot,California,USA,35.378,-118.97911,35.378828,-118.97911
166,169,"USA,California,0 Sycamore Dr, Tehachapi, CA 93561",2.59,60000.0,acres lot,California,USA,35.159,-118.4861,35.15852,-118.4833281
167,170,"USA,California,0 Toldi Ct, Tehachapi, CA 93561",10.0,60000.0,acres lot,California,USA,35.175,-118.35985,35.1321877,-118.4489739
168,171,"USA,California,3618 Shellmacher Ave, Bakersfield, CA 93307",0.1536271808999081,60000.0,sqft lot,California,USA,35.3216,-118.99171,35.32162599999999,-118.991707
169,172,"USA,California,0 Fir Dr #59, Tehachapi, CA 93561",2.4,59900.0,acres lot,California,USA,35.161,-118.483,35.1615781,-118.4823097
170,173,"USA,California,23491 El Rancho Dr #454, Tehachapi, CA 93561",30.77,59900.0,acres lot,California,USA,35.114,-118.4487,35.162191,-118.585818
171,174,"USA,California,Bunduci, Tehachapi, CA 93561",0.64,59900.0,acres lot,California,USA,35.1302,-118.44762,35.1321877,-118.4489739
172,175,"USA,California,0 Griffin St #6, Tehachapi, CA 93561",1.05,59900.0,acres lot,California,USA,35.126,-118.4617,35.1261128,-118.4616844
173,176,"USA,California,180 Sequoia Ave #180, Tehachapi, CA 93561",2.95,59900.0,acres lot,California,USA,35.17,-118.5014,35.1738159,-118.501638
174,177,"USA,California,0 Vacant Saddleback Dr, Tehachapi, CA 93561",10.23,59900.0,acres lot,California,USA,35.145,-118.63178,35.143918,-118.632566
175,178,"USA,California,180 Sequoia Ave, Tehachapi, CA 93561",2.95,59900.0,acres lot,California,USA,35.1321,-118.44897,35.1738159,-118.501638
176,179,"USA,California,23491 El Rancho Dr, Tehachapi, CA 93561",30.77,59900.0,acres lot,California,USA,35.114,-118.4487,35.162191,-118.585818
177,180,"USA,California,0 Peregrine Pl, Tehachapi, CA 93561",2.35,59500.0,acres lot,California,USA,35.106,-118.65103,35.1080618,-118.6524537
178,181,"USA,California,0 Badger Ct, Tehachapi, CA 93561",1.21,59000.0,acres lot,California,USA,35.1321,-118.44897,35.0987614,-118.6704976
179,182,"USA,California,0 Badger Ct #11, Tehachapi, CA 93561",1.21,59000.0,acres lot,California,USA,35.098,-118.669,35.0987614,-118.6704976
180,183,"USA,California,0 Comanche Pl #5, Tehachapi, CA 93561",6.14,39500.0,acres lot,California,USA,35.106,-118.6721,35.1059285,-118.6726025
181,184,"USA,California,0 Comanche Pl, Tehachapi, CA 93561",6.14,39500.0,acres lot,California,USA,35.106,-118.6721,35.1059285,-118.6726025
182,185,"USA,California,30310 Rollingoak Dr, Tehachapi, CA 93561",1.98,39000.0,acres lot,California,USA,35.1741,-118.6708,35.173905,-118.670828
183,186,"USA,California,30310 Rollingoak Dr #277, Tehachapi, CA 93561",1.98,39000.0,acres lot,California,USA,35.1741,-118.6708,35.173905,-118.670828
184,187,"USA,California,0 Skyline Dr #247, Tehachapi, CA 93561",3.09,39000.0,acres lot,California,USA,35.1401,-118.6308,35.1396452,-118.630276
185,188,"USA,California,0 Dovetail Ct, Tehachapi, CA 93561",2.6,39000.0,acres lot,California,USA,35.167,-118.4809,35.1671799,-118.479711
186,189,"USA,California,0 Oakflat Dr #102, Tehachapi, CA 93561",3.65,38500.0,acres lot,California,USA,35.1601,-118.606892,35.1594306,-118.6066461
187,190,"USA,California,0 Oakflat Dr, Tehachapi, CA 93561",3.65,38500.0,acres lot,California,USA,35.1601,-118.606892,35.1594306,-118.6066461
188,191,"USA,California,24740 Keene Ct, Tehachapi, CA 93561",1.06,38000.0,acres lot,California,USA,35.1787,-118.5922,35.178731,-118.592214
189,192,"USA,California,23961 El Rancho Dr, Tehachapi, CA 93561",20.19,38000.0,acres lot,California,USA,35.114,-118.4487,35.166877,-118.584454
190,193,"USA,California,24740 Keene Ct #377, Tehachapi, CA 93561",1.06,38000.0,acres lot,California,USA,35.1787,-118.5922,35.178731,-118.592214
191,194,"USA,California,0 Skyline Dr #256, Tehachapi, CA 93561",1.57,36000.0,acres lot,California,USA,35.1401,-118.6308,35.1396452,-118.630276
192,195,"USA,California,22351 Amberwood Ct, Tehachapi, CA 93561",6.75,35000.0,acres lot,California,USA,35.144,-118.6482,35.1441877,-118.6483762
193,196,"USA,California,0 Jacks Hill & Horsethief, Tehachapi, CA 93561",0.96,35000.0,acres lot,California,USA,35.1321,-118.44897,35.0903734,-118.6673624
194,197,"USA,California,0 Jacks Hill & Horsethief #17, Tehachapi, CA 93561",0.96,35000.0,acres lot,California,USA,35.1321,-118.44897,35.0903734,-118.6673624
195,198,"USA,California,22351 Amberwood Ct #247, Tehachapi, CA 93561",6.75,35000.0,acres lot,California,USA,35.144,-118.6482,35.1441877,-118.6483762
196,199,"USA,California,25750 Wilderness Way, Tehachapi, CA 93561",2.47,34500.0,acres lot,California,USA,35.191,-118.6175,35.191922,-118.61744
197,200,"USA,California,25750 Wilderness Way #709, Tehachapi, CA 93561",2.47,34500.0,acres lot,California,USA,35.191,-118.6175,35.191922,-118.61744
198,201,"USA,California,25170 Paramount Dr, Tehachapi, CA 93561",4.11,32450.0,acres lot,California,USA,35.186,-118.63026,35.186319,-118.630185
199,202,"USA,California,0 Deertrail Dr, Tehachapi, CA 93561",3.13,32000.0,acres lot,California,USA,35.19,-118.7263,35.1952881,-118.6892651
200,203,"USA,California,20125 Sears Dr #189, Tehachapi, CA 93561",0.2399908172635445,31990.0,sqft lot,California,USA,35.152,-118.4888,35.1528829,-118.4888284
201,204,"USA,California,20125 Sears Dr, Tehachapi, CA 93561",0.2399908172635445,31990.0,sqft lot,California,USA,35.152,-118.4888,35.1528829,-118.4888284
202,205,"USA,California,24780 Diamond Ct, Tehachapi, CA 93561",1.19,30000.0,acres lot,California,USA,35.1793,-118.58721,35.179371,-118.587202
203,206,"USA,California,0 Reeves Century Oaks, Tehachapi, CA 93561",0.95,30000.0,acres lot,California,USA,35.1321,-118.44897,35.135366,-118.474875
204,207,"USA,California,0 Reeves Century Oaks #SUB-37, Tehachapi, CA 93561",0.95,30000.0,acres lot,California,USA,35.1321,-118.44897,35.128898,-118.476808
205,208,"USA,California,24780 Diamond Ct #403, Tehachapi, CA 93561",1.19,30000.0,acres lot,California,USA,35.1793,-118.58721,35.179371,-118.587202
206,209,"USA,California,0 Dworken Rd #47, Caliente, CA 93518",2.51,30000.0,acres lot,California,USA,35.414,-118.4986,35.2912425,-118.6286669
207,210,"USA,California,0 Jacob Rd, Caliente, CA 93518",2.5,30000.0,acres lot,California,USA,35.416,-118.48669,35.4137414,-118.4874431
208,211,"USA,California,21809 Quail Springs Rd LOT 74, Tehachapi, CA 93561",0.46,30000.0,acres lot,California,USA,35.1321,-118.44897,35.152778,-118.51476
209,212,"USA,California,2005 Freeman Dr, Pine Mountain Club, CA 93222",0.53,19900.0,acres lot,California,USA,34.84,-119.1657,34.843598,-119.165705
210,213,"USA,California,LOT 239 Harrowhead Trl, Santa Margarita, CA 93453",3.21,19900.0,acres lot,California,USA,35.3899,-120.60905,35.3899526,-120.6092971
211,214,"USA,California,0 Kern St, Maricopa, CA 93252",0.0599862258953168,19900.0,sqft lot,California,USA,35.06,-119.4006,35.0605399,-119.400548
212,215,"USA,California,0 Cedarwood Dr, Pine Mountain Club, CA 93222",0.31,18000.0,acres lot,California,USA,34.85,-119.1736,34.8505868,-119.1732806
213,216,"USA,California,2123 Symonds Dr, Pine Mountain Club, CA 93222",0.28,18000.0,acres lot,California,USA,34.8457,-119.17086,34.8454215,-119.1709525
214,217,"USA,California,1305 Zermatt Ct, Pine Mountain Club, CA 93222",0.36,17500.0,acres lot,California,USA,34.833,-119.1508,34.833509,-119.150857
215,218,"USA,California,2417 Cedarwood Dr, Pine Mountain Club, CA 93222",0.34,15000.0,acres lot,California,USA,34.849,-119.1731,34.849927,-119.1731103
216,219,"USA,California,2120 Saint Anton Dr, Pine Mountain Club, CA 93222",0.53,14900.0,acres lot,California,USA,34.846,-119.1593,34.846271,-119.159306
217,220,"USA,California,0 Hull Rd, Taft, CA 93268",5.0,12500.0,acres lot,California,USA,35.1424,-119.4565,35.1953505,-119.3845945
218,221,"USA,California,Hull Road & Ricardo St, Maricopa, CA 93252",5.0,12500.0,acres lot,California,USA,35.0588,-119.40095,39.7380336,-122.6436687
219,222,"USA,California,0 Boca Trl, Santa Margarita, CA 93453",2.5,12000.0,acres lot,California,USA,35.3899,-120.60905,35.3899526,-120.6092971
220,223,"USA,California,0 No St, Taft, CA 93268",0.26,5000.0,acres lot,California,USA,35.1424,-119.4565,35.1438569,-119.4651402
221,224,"USA,California,Wheeler Ridge Access Rd, Bakersfield, CA 93313",1.0,3775.0,acres lot,California,USA,35.05,-119.0092,35.0486113,-119.0115605
222,225,"USA,California,2446 Innsbruck Ct, Pine Mountain Club, CA 93222",0.4,34900.0,acres lot,California,USA,34.8505,-119.15749,34.8513031,-119.1585472
223,226,"USA,California,2413 Ironwood Dr, Pine Mountain Club, CA 93222",0.61,33500.0,acres lot,California,USA,34.0,-119.1756,34.849991,-119.17562
224,227,"USA,California,2016 Pinewood Ct, Pine Mountain Club, CA 93222",0.7,29695.0,acres lot,California,USA,34.844,-119.1709,34.844444,-119.170945
225,228,"USA,California,2216 Woodland Dr, Pine Mountain Club, CA 93222",0.28,29695.0,acres lot,California,USA,34.8469,-119.15775,34.8478657,-119.155305
226,229,"USA,California,2434 Innsbruck Ct, Frazier Park, CA 93222",0.44,27695.0,acres lot,California,USA,34.85,-119.1577,34.8513943,-119.1577571
227,230,"USA,California,1812 Matterhorn Dr, Pine Mountain Club, CA 93222",0.25,27500.0,acres lot,California,USA,34.84,-119.1599,34.840881,-119.159957
228,231,"USA,California,14909 Geneva Ct, Pine Mountain Club, CA 93222",0.37,26695.0,acres lot,California,USA,34.852,-119.1426,34.8522827,-119.1426559
229,232,"USA,California,1313 Bernina Dr, Pine Mountain Club, CA 93222",0.71,25695.0,acres lot,California,USA,34.833,-119.1639,34.833965,-119.163916
230,233,"USA,California,1912 Symonds Dr, Frazier Park, CA 93225",0.5,25000.0,acres lot,California,USA,34.8227,-118.94482,34.8426649,-119.168813
231,234,"USA,California,15116 Chestnut Ct, Pine Mountain Club, CA 93222",0.53,25000.0,acres lot,California,USA,34.836,-119.145,34.836852,-119.145389
232,235,"USA,California,0 Alice St, Maricopa, CA 93252",0.129981634527089,25000.0,sqft lot,California,USA,35.0588,-119.40095,35.0615694,-119.4067903
233,236,"USA,California,1316 Zermatt Ct, Pine Mountain Club, CA 93222",0.31,25000.0,acres lot,California,USA,34.83,-119.1512,34.834499,-119.151193
234,237,"USA,California,1309 Zermatt Ct, Pine Mountain Club, CA 93222",0.63,25000.0,acres lot,California,USA,34.833,-119.151,34.833629,-119.15119
235,238,"USA,California,15720 Mil Potrero Hwy, Frazier Park, CA 93222",0.46,24695.0,acres lot,California,USA,34.852,-119.156,34.8526258,-119.1568821
236,239,"USA,California,2448 Innsbruck Ct, Pine Mountain Club, CA 93222",0.62,24695.0,acres lot,California,USA,34.8505,-119.15755,34.8513083,-119.1585596
237,240,"USA,California,2506 Woodland Dr, Pine Mountain Club, CA 93222",0.26,24695.0,acres lot,California,USA,34.8505,-119.16038,34.8515612,-119.1603961
238,241,"USA,California,2024 Woodland Dr, Frazier Park, CA 93225",0.33,24695.0,acres lot,California,USA,34.8227,-118.94482,34.8442774,-119.1504112
239,242,"USA,California,2120 Woodland Dr, Frazier Park, CA 93225",0.6,24695.0,acres lot,California,USA,34.8227,-118.94482,34.846572,-119.153901
240,243,"USA,California,1420 Linden Dr, Pine Mountain Club, CA 93222",0.25,24000.0,acres lot,California,USA,34.839,-119.144,34.839256,-119.144189
241,244,"USA,California,15532 San Moritz Dr, Frazier Park, CA 93222",0.5,23695.0,acres lot,California,USA,34.851,-119.153,34.8516769,-119.1535928
